product_code;country;mde_value;operator
2109990;ES;41088;1124
3073110;ES;40992;4322
1022999;FR;41056;4789
1022999;FR;41087;6632
4051011;DK;40971;582
7020000;NL;41064;9535
3074230;ES;41027;5840
4063039;FR;40970;10499
4021019;NL;40957;144
6011090;NL;40887;4530
3053219;SE;40842;1008
2071290;NL;40975;10865
7019090;FR;40916;6074
7095100;RO;40855;3644
2031913;DE;40971;3276
3025990;PT;40880;1227
7132000;BG;40917;2206
3024400;ES;40881;5125
3077290;ES;40793;2185
2031955;AT;40789;2665
8044000;ES;40748;60
1022999;FR;40748;10098
3061799;BE;40770;1367
8104050;ES;40733;8227
7095600;HR;40718;7086
2101131;ES;40761;10724
1022999;FR;40732;2415
1022999;FR;40720;10363
1022999;FR;40695;8748
2089030;NL;40783;307
2109939;NL;40715;5952
3054100;ES;40852;6868
2013000;IE;40661;6042
3061500;IE;40746;4734
3061500;IE;40685;197
3075100;FR;40750;236
7095900;BG;40591;7357
7031019;FR;40712;1351
3048100;DK;40565;6013
7051900;ES;40592;8259
3061799;ES;40693;6208
2012090;DE;40579;8366
3048700;ES;40590;8382
2064100;CY;40669;4482
1022999;FR;40580;7008
2101960;HR;40712;2217
4061050;DE;40554;4601
7095100;RO;40543;4707
1022190;FR;40545;6184
1022949;FR;40614;3427
2031955;BE;40558;8863
7020000;ES;40620;606
2032913;HU;40558;10174
3022980;ES;40500;7812
2011000;NL;40595;723
7133310;NL;40464;154
2031110;DE;40457;1494
1022999;FR;40547;4975
7115100;PL;40478;3211
9023000;FR;40474;7374
3072110;FR;40539;1879
1039219;NL;40538;5148
1022999;FR;40405;2695
4032099;DE;40462;10433
3074220;FR;40552;4850
1039110;NL;40436;481
8107000;ES;40484;4877
1022190;FR;40414;6610
7108095;PL;40301;2469
5040000;DE;40390;1052
2011000;FR;40430;747
3028530;GR;40309;3035
2109910;ES;40285;735
4012099;FR;40423;7253
1012910;ES;40273;8407
2013000;PL;40367;9357
2101219;ES;40225;10865
2031110;DE;40270;2788
8051024;SI;40269;4563
3028530;HR;40370;8275
2011000;ES;40228;7376
3063690;FR;40273;5785
2032911;HU;40301;8021
8041000;FR;40252;8878
3079900;ES;40301;6518
1022959;FR;40242;3580
7101000;BE;40252;5601
8106000;FR;40251;7767
4012099;DE;40213;7776
2012050;NL;40143;231
3061500;DK;40256;7415
1022959;FR;40186;568
2031955;NL;40125;6134
8055010;ES;40116;8662
2012090;PL;40221;8631
7019090;FR;40219;3335
6029091;NL;40159;3273
2013000;ES;40153;3030
8044000;FR;40079;4516
3044100;NL;40130;2573
2013000;ES;40181;3722
3075200;ES;40214;5717
3048910;DK;40028;1861
1022959;FR;40119;7722
2031110;DE;40183;6561
1022991;ES;40136;6080
2011000;FR;40035;8046
2011000;NL;40073;2099
2012030;DK;40016;3761
2032955;DE;40001;978
7108069;HR;40120;7091
1022999;FR;39947;4823
3048100;DK;40083;757
2012050;FR;39955;2839
2031110;DE;39950;5186
3028530;GR;39955;8966
1039110;NL;40099;5557
7129050;PL;40081;7138
3061799;ES;39912;1386
4069082;FR;39964;10345
1022999;FR;40007;6149
3073110;ES;39885;2409
3048990;NL;39950;5449
3028530;GR;39993;9889
4069089;DE;39885;4579
8044000;FR;39905;4172
3075200;ES;39969;10245
3061500;IE;39943;7097
1064900;NL;39824;5647
7020000;ES;39977;7984
3075100;FR;39946;10110
8132000;GR;39787;9221
1022949;FR;39949;5423
4069023;DE;39800;97
2012090;NL;39865;8742
2071399;NL;39879;291
2012030;NL;39849;3409
2012020;PL;39896;6575
3024700;ES;39860;9225
1039110;NL;39878;4176
2011000;NL;39736;5305
8112031;BG;39756;6604
1022959;FR;39845;7319
2011000;DE;39750;2501
2071350;GR;39721;4412
1022959;FR;39747;1088
2013000;FR;39855;677
2011000;ES;39826;6494
2012090;ES;39771;4886
3054100;NL;39803;6159
2013000;NL;39770;873
7099990;NL;39813;8878
7051900;ES;39728;6308
4022199;DE;39639;4358
3074210;FR;39739;3035
2101981;ES;39692;456
3061799;ES;39711;3035
2012050;NL;39721;6790
8045000;NL;39623;3953
1022999;FR;39613;4423
2072610;DE;39719;253
2044290;DE;39602;5886
3074230;ES;39736;8134
1022999;FR;39588;3075
2013000;DK;39614;2956
2031219;ES;39583;10865
1022959;FR;39577;3386
5040000;HU;39611;2921
1022949;FR;39609;5466
7099290;ES;39651;10660
2013000;PL;39578;1058
1022999;FR;39558;8211
3075200;ES;39611;4096
7108069;LT;39682;6604
4059010;FR;39693;6553
2013000;IE;39648;4951
5040000;RO;39691;1039
8051022;ES;39559;1423
9062000;FR;39648;3012
1022949;FR;39629;6951
2031955;DE;39634;2665
2013000;NL;39598;1363
2072610;DE;39444;4942
3043900;ES;39421;642
6042090;NL;39567;2882
2013000;BE;39565;605
8052200;ES;39561;886
2031915;DE;39460;1036
5040000;NL;39551;7660
7099290;ES;39383;1160
3044100;DK;39318;5627
4061030;DE;39421;1297
2011000;DK;39388;1471
3028990;NL;39365;10013
3074210;ES;39411;8917
3074335;ES;39343;1879
3024400;FR;39401;1304
2031955;HU;39302;1354
3074338;ES;39302;6000
8055010;ES;39237;9535
2031915;DE;39385;24
3036612;ES;39238;2048
1022999;FR;39345;379
8023100;FR;39398;9364
3074392;ES;39388;6208
3075100;FR;39357;1615
9051000;FR;39252;629
3063210;DE;39218;10865
2012030;DE;39351;959
4012091;CZ;39223;818
1022991;FR;39196;689
7031019;NL;39215;3054
7019090;FR;39261;3054
4061030;DE;39161;3827
6029091;NL;39250;10446
1022959;FR;39296;6830
2013000;NL;39138;3722
2013000;ES;39303;3879
2012090;ES;39143;8081
2012050;DK;39293;10315
6012030;NL;39198;2999
3075100;FR;39281;230
3025990;GR;39225;7763
2012050;DE;39128;6077
8071900;NL;39191;6461
2032290;ES;39144;7611
2050020;ES;39200;2767
1022999;FR;39197;3744
1022999;FR;39064;5533
4011090;FR;39139;2744
8051022;ES;39191;2216
8131000;ES;39092;10640
8052200;ES;39209;5444
9011100;DE;39143;277
7108069;RO;39010;142
2012050;DE;38958;3343
2012090;PL;39064;5609
7102200;ES;39016;6284
2071410;NL;38954;1058
8043000;FR;38976;7881
2012030;ES;38970;4136
1022999;FR;39093;1519
1022959;FR;38970;1644
8119050;RO;38981;1408
3077100;PT;38958;9746
6031970;NL;39025;7445
2011000;NL;38922;1264
6029010;HU;38909;2110
2012090;NL;39024;1065
3074220;FR;39004;9671
3011900;ES;38887;7812
2031110;DE;38998;9973
3061799;ES;39033;5067
2063000;AT;38854;3155
5040000;IE;38895;2216
4069013;DE;38819;287
3028530;GR;38874;3931
2012090;ES;38879;5305
4041002;DE;38888;4997
3044410;ES;38891;8382
3048700;MT;38757;10865
7142010;ES;38752;4015
2012050;NL;38844;3450
1039110;NL;38769;8694
1022910;FR;38728;2633
1051300;FR;38858;3022
2013000;XI;38765;197
3074230;ES;38707;5060
7031090;PL;38745;10865
2012050;ES;38780;194
1022959;FR;38685;5791
1022999;FR;38764;6031
1039219;HR;38803;10210
2031955;DE;38730;1405
4041048;AT;38680;1920
2102010;ES;38753;8353
1012910;HR;38642;9337
4069001;PL;38724;3082
2101981;ES;38726;8282
3036310;PT;38741;7134
3061792;NL;38634;10013
2089030;SI;38650;5601
7108061;BE;38763;5601
3074210;NL;38564;8275
3074210;FR;38562;9375
1022999;FR;38684;2528
2101131;ES;38657;2066
1022910;FR;38544;6917
3035410;ES;38591;10837
2011000;NL;38540;681
4012011;CZ;38546;9401
7020000;NL;38593;93
7131010;DE;38676;1241
2012020;DE;38659;481
2012050;FR;38623;6790
8055010;ES;38637;826
3044410;NL;38502;1304
3048100;DK;38589;3683
2011000;NL;38624;8755
1022999;FR;38570;8552
7099210;ES;38545;5273
3063690;FR;38621;4091
9109991;NL;38483;2938
1022959;FR;38598;463
1022999;FR;38509;4088
7129090;ES;38533;9691
7108095;PL;38465;155
3049525;ES;38425;2496
2042100;ES;38497;7004
9023000;AT;38512;128
1039219;HR;38528;3176
2031211;DE;38364;6452
4069084;FR;38394;2362
3071110;FR;38392;9738
1022910;FR;38365;5851
3073110;IE;38307;8865
2064900;ES;38452;5305
1022999;FR;38466;8010
8051022;ES;38311;3783
7019090;NL;38343;10053
1022999;FR;38276;8044
2101131;ES;38419;10865
1022999;FR;38459;3616
2074280;SI;38441;9236
2031211;NL;38333;2635
1022999;FR;38380;7200
2013000;NL;38355;902
2012050;NL;38271;731
2013000;IE;38315;4136
2013000;ES;38353;9410
2031110;PL;38353;9884
2050020;BE;38399;6687
8083090;ES;38243;2011
2012090;PL;38414;431
4032013;CZ;38355;8646
3028410;GR;38295;5601
2013000;DK;38274;10651
3033300;NL;38256;8726
3061799;ES;38329;8002
2013000;NL;38314;5080
8083090;NL;38394;7366
7131010;HU;38231;10865
1022949;FR;38273;6975
1022999;FR;38179;58
3075200;ES;38306;3275
1039219;HR;38129;3649
4032049;DE;38320;4598
3061500;IE;38178;9296
8081080;FR;38148;4436
2031911;FR;38233;2142
2013000;NL;38152;8070
1022910;FR;38232;7251
3011900;ES;38130;18
6029091;NL;38069;8512
3073110;GR;38174;5513
7051900;ES;38109;6004
3048390;DK;38041;753
2081010;PL;38040;307
2091011;ES;38158;6862
2089030;DE;38101;1096
3047190;ES;38115;3928
2023090;NL;38081;4950
1022949;FR;38073;377
3047190;DE;38091;6549
3049525;ES;38087;3879
3074210;NL;38077;9826
7108095;ES;38027;6451
6029099;NL;38054;4071
4069084;DE;37948;4598
3074335;ES;38001;3180
2012090;ES;38073;1078
1039219;HR;37940;9965
3021400;DK;38070;5901
4061080;DE;37858;1458
2012090;NL;37874;6147
2013000;DK;37871;10771
3074331;ES;37946;9636
2011000;DE;37891;8755
2023090;PL;37799;7931
7119080;BG;37836;3696
3074210;FR;37943;1615
2022030;PL;37815;9521
4011090;FR;37794;334
2031211;NL;37926;8895
4061080;PL;37938;9019
2012030;PL;37787;236
7141000;NL;37791;6708
2011000;DK;37821;8277
7049010;NL;37746;8878
2013000;ES;37759;6876
7129090;DE;37733;246
9052000;FR;37782;326
2071410;NL;37822;6284
1022949;FR;37805;5792
3047415;ES;37816;8478
1022999;FR;37704;553
4069013;DE;37740;6960
3074290;ES;37871;8134
3028410;GR;37857;10707
2071310;HU;37720;5256
8023100;FR;37779;1257
2012030;FR;37693;4832
3074335;ES;37786;2216
7108069;RO;37654;10865
4090000;ES;37738;4598
7129090;HU;37720;8350
2089030;DE;37722;4203
3074220;NL;37788;5125
2013000;DK;37810;9803
4015011;FR;37674;7667
2012030;NL;37681;10246
1022999;FR;37785;6753
6011090;NL;37709;3259
1022949;FR;37708;6124
3053290;NL;37766;10244
6031100;NL;37617;2376
7095100;RO;37690;3475
2031913;FR;37665;1198
2089030;ES;37702;244
2101111;ES;37721;4824
7019090;FR;37595;8702
3028530;GR;37702;10857
2031955;ES;37706;10714
2031110;DE;37564;8682
3028950;DK;37596;8382
1022999;FR;37639;4749
3074331;FR;37493;10629
1022929;PL;37635;10865
8083010;ES;37600;10216
7108061;PL;37531;6451
4069076;AT;37568;6380
8013200;NL;37547;7719
7108095;FR;37445;3393
3035700;ES;37469;10115
3063210;NL;37453;5139
6042090;NL;37462;10100
3047411;ES;37488;4028
3035700;ES;37376;5290
1039219;HR;37345;6322
2011000;ES;37377;9436
6029010;FR;37325;8784
2012050;NL;37289;1219
1022951;ES;37325;5002
2011000;PL;37355;723
9012100;DE;37226;6879
2041000;BG;37397;4886
3045400;ES;37260;5601
2041000;FR;37300;964
2013000;IE;37286;6218
3028590;ES;37403;7763
3049550;ES;37243;234
3073110;ES;37372;6700
2012050;PL;37294;3589
7108095;ES;37216;1486
7115100;PL;37232;6079
3048100;PL;37229;6313
2102090;NL;37253;5601
2031110;DE;37336;8366
7049010;DE;37312;4598
2031110;DE;37294;41
2013000;PL;37180;2839
3048818;PT;37151;4556
7095200;RO;37151;8751
3035700;PT;37181;5601
6031100;NL;37138;6133
3043900;ES;37138;8275
7108095;ES;37124;365
3074331;FR;37156;3810
4012011;AT;37280;3014
2032955;FR;37238;2469
3075200;ES;37255;6517
3061799;ES;37225;7755
2013000;NL;37167;9604
1022959;IE;37095;5606
4069017;DE;37129;8382
1022999;FR;37216;8423
2012050;NL;37033;980
7093000;ES;36991;818
3061500;IE;37001;6208
4061080;PL;37062;6590
2071350;GR;37157;64
8083090;NL;37058;17
7052100;NL;37144;4942
2011000;AT;37134;423
3073110;ES;37068;4042
6024000;NL;37088;10582
7108069;HR;37012;927
7019090;NL;37086;3758
2031955;ES;37096;6355
2031211;DE;37061;5136
2023090;PL;37122;4894
2012020;PL;37106;6790
2012090;ES;37086;6
2011000;NL;37057;4298
3047500;FR;36954;706
8023100;FR;37040;3188
8022100;ES;36963;8025
2031955;BE;36896;5223
1022949;FR;36939;3603
3074230;ES;37012;10115
3044410;NL;36896;1604
4061050;DK;36899;6960
2013000;DK;36824;5305
7070005;ES;36937;1254
2012050;PL;36878;4182
7099910;FR;36777;414
1022969;IE;36881;9809
6011090;DE;36833;4598
3061500;DK;36754;6721
3047419;FR;36842;6284
3028410;ES;36700;5601
8083090;ES;36773;9960
2071410;NL;36855;7061
4069023;DE;36690;8416
8109020;ES;36856;10531
6031100;NL;36809;8968
2013000;NL;36786;5952
4061050;AT;36650;4941
5119190;GR;36684;2346
9023000;FR;36782;7969
4069001;NL;36673;207
4061030;DE;36689;2602
8055010;ES;36682;751
7051100;ES;36656;8498
2012090;DE;36739;1297
2050020;ES;36708;9396
3071900;ES;36731;378
3054100;DK;36683;9878
5119985;RO;36701;5914
4039059;DE;36585;4941
2011000;ES;36719;6749
4069021;FR;36586;10593
2031211;NL;36623;5732
7108051;PL;36575;7648
3047411;DK;36661;9473
2031955;ES;36583;5044
3061500;FR;36599;1741
2012030;DE;36580;3598
2031955;ES;36613;10064
3075200;ES;36677;1367
2011000;FR;36562;5488
4090000;ES;36627;582
7096010;ES;36566;6527
2011000;PL;36621;4507
2011000;NL;36556;402
8011200;NL;36588;6708
7031019;FR;36634;7805
8083090;HR;36567;519
1022959;FR;36472;379
3028530;GR;36446;9010
8102010;FR;36587;582
4069099;BG;36536;7637
3072110;FR;36577;1635
7020000;ES;36495;582
1022959;FR;36563;7439
7102100;DE;36547;497
2062999;NL;36499;1297
2012090;FR;36405;5604
1022929;RO;36533;5851
1022999;FR;36500;1357
2042100;ES;36558;5639
8081080;PL;36581;8845
1022949;FR;36456;2291
2013000;NL;36558;2501
9011100;SI;36414;6653
4069023;DE;36395;70
8081080;PL;36350;9653
2101119;ES;36420;10847
2011000;ES;36423;6017
7031019;PL;36344;457
4069076;BE;36465;10219
8051080;ES;36344;7767
2101111;ES;36393;10865
2013000;PL;36381;7790
3072910;ES;36324;1363
2063000;DE;36448;3766
2074280;HU;36280;9979
4051011;DE;36421;2514
4012099;ES;36391;4858
2012090;ES;36453;5160
4061030;DE;36326;121
7019010;FR;36319;3758
3028410;GR;36396;6159
2011000;NL;36311;2285
1022999;FR;36263;10550
6049099;DE;36241;4598
8121000;BG;36366;6459
1061900;FR;36190;4246
4061080;DE;36335;3020
3024700;ES;36356;2808
8051024;NL;36261;2941
2031110;FR;36277;2767
2011000;NL;36187;3914
7096010;ES;36224;1470
4032019;GR;36302;8773
3075200;ES;36255;6948
7095600;HR;36269;7077
8024100;ES;36188;4736
1022949;FR;36118;8120
2031110;DE;36229;1216
3072210;FR;36245;1297
2050020;BE;36096;863
3035700;ES;36199;4933
2013000;AT;36241;4782
2013000;PL;36181;586
4069076;BE;36144;2731
7082000;FR;36170;6421
1022910;FR;36048;7089
3044100;NL;36114;5198
7102100;ES;36074;7648
4032091;FR;36031;8646
2101131;ES;36092;6412
4051019;FR;36094;1168
8107000;ES;36037;8662
1039219;HR;36117;4819
2012020;FR;36029;4646
7108051;PL;36020;457
7093000;ES;35973;8306
7108095;BE;36009;9256
3036611;ES;35998;6013
4061030;HU;36000;10090
7129090;FR;36097;391
3074338;ES;36129;706
2011000;NL;35957;8109
9012100;SI;36035;1968
2012050;NL;35926;2021
7096010;ES;35963;4049
3054100;FR;35969;236
1022999;FR;35940;1265
1022999;FR;36067;2910
8044000;ES;36063;10082
7020000;AT;36087;4782
8109075;ES;35980;10216
3021400;DK;35889;18
4069025;AT;35937;1386
2013000;IE;35906;197
2031915;FR;35930;2239
3073110;ES;35988;4050
7108069;BG;35872;271
2012030;NL;35942;7234
2071290;FR;35942;922
4069089;DE;35960;9149
3075200;ES;35988;1739
4015011;PL;35851;7637
3075200;ES;35823;1561
5040000;FR;35984;4847
3074338;ES;35813;8486
6029091;DE;35806;6102
2031955;ES;35789;4136
3074335;ES;35889;6221
7102100;ES;35838;6284
7103000;ES;35887;8478
6031400;NL;35915;10334
2068091;FR;35870;3976
3028990;FR;35811;7763
3028410;GR;35715;7690
4041014;PL;35876;1306
2071310;SI;35880;6138
8023100;FR;35726;7384
9102010;ES;35693;368
8051022;ES;35841;624
3075200;ES;35700;8756
3074392;ES;35695;10865
7108070;ES;35689;8306
2011000;PT;35831;51
1039219;FR;35762;8770
1022949;FR;35676;6011
3044990;ES;35622;1879
1022999;FR;35770;4202
2071350;GR;35596;5604
3074392;ES;35650;6517
2012090;DE;35697;9430
8083090;ES;35656;2707
3061290;DK;35705;9473
7123900;HR;35701;2259
6029099;DK;35516;10091
4061030;DE;35591;7616
7115100;PL;35710;8899
3044410;DK;35641;7806
3074395;ES;35561;6066
3023290;ES;35493;9775
3073110;ES;35464;5394
7051900;ES;35644;3060
2061095;DE;35539;902
3028530;GR;35493;4429
2013000;NL;35453;1068
7129090;HU;35412;5681
1039219;DE;35478;3121
1022959;FR;35463;6072
1022999;FR;35567;7104
2011000;BE;35457;1183
2072590;PL;35486;10865
8041000;FR;35401;582
3043900;ES;35564;961
4069013;ES;35403;287
3074335;ES;35433;1899
8052200;ES;35428;8979
2031219;ES;35556;10345
2013000;DK;35380;8755
3072110;FR;35407;5840
6021090;NL;35385;6194
8052200;ES;35545;739
8121000;BG;35347;496
1022991;FR;35352;2366
2012090;IE;35405;7936
1022949;FR;35354;5822
2031959;FR;35432;10865
2012090;IE;35496;6159
1012100;FR;35408;2820
3025110;ES;35452;8382
1022999;FR;35452;6752
7019090;FR;35389;7499
8011100;NL;35411;303
8039010;AT;35341;4782
6029050;DE;35336;1915
4022199;DE;35357;9667
2031955;BE;35362;6575
2012090;NL;35358;6736
1022999;FR;35374;272
1022999;FR;35233;3491
3061799;ES;35247;3924
7101000;ES;35198;706
3074391;ES;35127;677
2031110;ES;35223;10850
7019090;FR;35277;7184
2031110;FR;35117;8988
2031955;DK;35176;1352
8042090;GR;35261;5232
2031955;BE;35268;3766
4061030;HU;35178;10518
1022949;FR;35127;4785
1022999;FR;35241;1557
3024700;ES;35091;4210
3028590;ES;35054;8134
1022999;FR;35210;1087
8119075;DE;35116;420
3048700;ES;35122;642
2089098;PL;35179;10639
7108095;BE;35214;2925
2013000;NL;35111;10714
2031955;DE;35094;2198
8104050;NL;35043;9038
1022949;FR;35139;1558
1022959;FR;35161;7203
1012910;SI;34984;7090
1022999;FR;35131;6358
6029045;NL;34990;2697
3044410;DK;35010;215
2101981;ES;35017;2175
3048929;ES;35040;4734
1022999;FR;34970;5585
5040000;PL;34939;500
7019090;DE;35100;9283
8021290;ES;35075;5218
7051100;ES;34945;2080
3043900;ES;34928;6641
6029091;NL;35071;7744
9011100;SI;34938;2900
7069090;FR;34953;779
7051100;ES;35061;1011
4032049;FR;34937;8646
7131090;BE;35043;1204
3061500;IE;34963;2974
2012050;DE;34939;10865
3075100;FR;35009;3225
7095600;BG;34941;7792
2032990;ES;34903;7725
5119985;PL;35030;3543
2031110;DE;34855;3895
2023090;PL;34897;10865
2012030;ES;34816;6428
2013000;IE;34820;9181
4012099;PT;34982;3623
2013000;IE;34829;7756
4069084;FR;34837;5886
3043900;ES;34802;1615
3047190;ES;34840;6284
2064900;DE;34756;9181
2011000;DE;34750;7351
7093000;FR;34793;9609
7019090;NL;34794;4043
2013000;IE;34724;6219
4089120;ES;34794;5992
1022949;FR;34805;8010
2011000;NL;34872;5490
2011000;NL;34846;10672
2031955;ES;34779;5892
2061098;FR;34785;3766
7020000;ES;34705;591
4069076;BE;34817;1418
7052100;NL;34636;6159
3074290;ES;34655;7763
3074335;ES;34680;8917
5040000;ES;34704;5063
3028410;GR;34708;8894
3022400;ES;34638;8382
2011000;NL;34685;4359
4041002;FR;34621;2809
8052190;ES;34581;10865
5040000;ES;34716;5754
3063510;ES;34676;10593
2031110;BE;34592;8996
1022999;FR;34685;4153
7115100;PL;34551;4425
7104000;BE;34582;6796
2071350;SI;34543;1390
1022999;FR;34612;6621
5040000;PT;34491;2880
4069089;DE;34597;2986
3056200;NL;34470;191
7099290;ES;34618;5330
1022949;FR;34618;6050
1022190;FR;34463;10312
2012020;FR;34578;424
7020000;NL;34546;6517
7102200;ES;34539;4791
4061030;HU;34622;5176
2011000;NL;34621;831
7095100;PL;34523;4791
6029050;NL;34520;7186
7032000;NL;34506;2263
2031110;AT;34444;10865
7109000;ES;34577;4091
6011090;NL;34417;4940
2042230;FR;34488;481
2011000;NL;34556;4886
7052900;ES;34413;6308
8083090;NL;34483;3980
4062000;FR;34443;5601
2012050;NL;34440;3842
3075200;ES;34389;1421
1022999;FR;34472;4712
7096010;ES;34349;10540
7129019;FR;34395;6534
3075200;ES;34378;3816
3074399;ES;34418;9101
4041012;PL;34348;4358
2031211;ES;34317;3766
6029091;NL;34313;6412
2011000;FR;34334;3034
2031955;BE;34321;7450
4061050;EE;34407;5216
7104000;ES;34342;6796
4061050;PL;34281;7637
6031100;NL;34428;8237
2013000;ES;34318;5490
3024400;SE;34366;7763
7104000;ES;34244;4791
2071330;PL;34362;3766
3043900;ES;34415;44
3063690;FR;34232;8088
2064900;ES;34281;2921
4090000;BE;34263;3530
8107000;ES;34339;4698
4059010;NL;34369;3883
8013200;NL;34245;9481
2012050;DE;34274;1864
3028990;FR;34314;1304
3049630;ES;34355;1861
3061799;PT;34196;8917
2011000;PL;34361;980
3035700;ES;34238;3776
2031955;DE;34224;505
8044000;FR;34199;3953
2031219;ES;34164;5540
8052200;ES;34184;5133
4039059;DE;34246;7637
2011000;FR;34228;7800
9011100;SI;34178;9195
8044000;FR;34179;382
1022959;FR;34276;6348
6039000;NL;34135;8796
3048990;NL;34157;1861
3028410;GR;34275;1002
3044990;FR;34259;6817
2031110;DE;34104;3276
