product_code;country;nat_value;operator
9109950;PL;11101;3012
6029091;NL;9491;93
3072210;FR;10299;7755
3047415;ES;10466;8403
2032990;SI;6767;1096
4049021;DE;9701;4945
3074335;ES;9435;85
2011000;ES;10601;9741
3028530;GR;10566;4776
8031010;ES;15711;10053
2012050;DE;29762;7376
3048990;NL;10271;9296
3047411;ES;20442;10582
2012090;IE;10185;7417
2012090;IE;255364;3589
3054100;DK;10558;18
2101211;SI;10252;3459
8051022;ES;9032;8875
2031913;DE;11529;8755
8055010;ES;10880;7767
3074220;FR;10352;8477
4069013;DE;10321;3349
3074290;ES;8405;9868
3028530;ES;10231;7763
2013000;ES;10314;1446
8135039;DE;35556;6102
8044000;ES;25652;7881
3028950;DK;23129;7744
2013000;NL;10219;1266
1022949;FR;10238;1465
4032019;DE;8684;3995
8012200;DE;30575;6102
6029050;DK;3392;9411
3028410;GR;10893;3738
2031915;ES;13809;9492
3036612;ES;10160;4091
7070005;ES;9123;9535
3028950;DK;11354;3549
6029050;BE;10130;2025
2012030;LT;10285;7417
7129090;DE;10246;6417
2031211;DE;10249;4886
4062000;DE;9543;4422
7096099;FR;1643;10053
8055010;HR;10213;4901
4064090;DK;10726;582
2013000;FR;10178;8864
3028990;ES;1288;9616
8055010;ES;7528;897
1041030;AT;10212;143
4049021;NL;46922;7889
4012011;AT;10078;4941
3044950;FR;7002;642
3044990;AT;10213;4782
6029099;DK;12444;1915
8052200;ES;11241;1233
6029050;DE;33583;6102
4069084;FR;17385;10267
2012090;NL;75615;9430
3022300;DK;10124;642
2012090;NL;10052;225
2012090;NL;10156;2976
2013000;ES;9896;2017
9052000;DE;10149;10012
3033300;NL;3357;7134
2089030;SI;12587;6102
3048700;ES;10321;378
2045051;FR;10130;6284
2013000;NL;10012;7450
6031100;NL;20318;6530
7020000;NL;26614;748
7019090;FR;10149;5886
3028115;FR;338;1635
2031110;DE;9826;3155
2031110;AT;9906;9396
2012030;ES;10076;5186
3028530;HR;9996;5198
3029900;GR;36286;1304
2012050;IE;6328;7417
3071190;NL;62018;8660
7102200;BE;16695;8038
8051022;AT;10518;4782
2011000;DE;30393;6543
2012090;NL;10140;384
7142010;ES;10055;1613
8061010;FR;3616;813
9072000;NL;10036;685
6029099;NL;10653;170
8062010;GR;9930;8993
3074335;ES;9942;9945
2072610;ES;9824;1040
4061030;DE;16007;2252
3035410;RO;1646;7637
2013000;IE;9833;112
2061095;DE;9901;4248
7142010;FR;4049;582
7082000;ES;10401;2192
3074335;ES;10000;757
2012050;BE;9881;2931
2012090;NL;6984;1732
2012090;DK;9850;1498
9041100;RO;9978;9710
3031100;DK;9157;1879
7102100;ES;9844;1297
8052200;ES;54121;7853
2011000;DK;6310;4298
3038140;PT;9886;230
3028990;ES;8930;8146
4062000;DE;9978;5886
2061098;NL;10199;1354
2012050;NL;11547;5830
2012090;NL;41041;10733
2041000;ES;9822;7486
2013000;NL;10107;9430
3061210;ES;9859;9003
7142010;ES;9944;10053
3022400;NL;10618;8275
3028950;DK;9909;7763
2075410;HU;89853;4970
7093000;ES;8026;10053
8109020;NL;39584;9960
2012090;NL;104883;3761
3022400;ES;12692;7744
4069017;AT;10191;4782
2074410;HU;12701;4970
7081000;NL;8817;6708
7103000;BE;2559;980
4069092;FR;10395;4422
3048310;NL;13101;8144
3074210;FR;9982;1604
4069092;FR;26416;10570
3028530;GR;9542;6269
7102200;PL;23357;1046
7039000;PL;14203;813
3028530;FR;14358;1170
6042090;NL;11680;6323
3074331;NL;9898;1879
6029099;NL;9725;8306
8022200;DE;9987;6102
7096010;ES;2730;7853
2031211;DE;9862;8923
3022300;ES;8599;1283
3044990;ES;14259;4850
8044000;ES;23746;10267
5040000;DK;103668;6904
7131090;CZ;9764;1031
2012030;DE;9789;4686
3074210;FR;8490;8146
3028950;FR;9834;7763
3054100;DK;5613;2048
2013000;IE;10707;6681
2012090;NL;9624;7936
2011000;ES;9695;7511
2012050;FR;9755;6736
8055010;ES;10635;6239
3028530;FR;9712;5886
2011000;LT;9806;7090
4011090;AT;10491;880
8061010;ES;13712;1150
8102010;ES;17450;7277
4069099;ES;9532;6879
3075200;ES;9650;1273
2013000;NL;11565;1732
7082000;FR;7452;4539
8083090;ES;49511;8278
8101000;BE;12933;748
2061098;DE;11128;3207
3074329;ES;9617;2525
2071460;NL;8545;746
2012030;DE;9719;9493
2042230;FR;9770;5080
7096010;ES;5055;5133
3061500;FR;9600;10670
2013000;IE;10030;5307
8045000;ES;9236;6924
2031110;DE;9775;5214
4063090;BE;9546;5601
3028990;GR;10397;5601
2012030;DE;9625;8755
3047415;ES;7578;6797
2012050;NL;9699;831
3077100;FR;11499;294
9101200;FR;9820;3012
7031019;FR;23404;2540
4069084;FR;9679;3827
8055010;ES;10316;606
6031100;NL;5634;10593
8071100;ES;1096;582
7070005;ES;10978;9926
3072110;FR;1541;6721
7108080;BE;19157;8828
7108095;FR;9879;234
2012050;FR;37375;7376
6031100;NL;46786;3877
8107000;ES;14463;5932
3028410;HR;9639;7690
6029050;NL;24546;2999
4069078;NL;4073;6879
3074329;ES;9642;1301
9041200;DE;9507;10012
6029048;ES;9547;1887
3091000;FR;9592;74
3025419;ES;9521;2974
3075100;FR;9561;3738
7082000;FR;9098;897
3028530;MT;9582;7812
2061098;NL;8754;6575
7096099;ES;12409;10053
3074230;ES;72484;9378
3044430;DK;10936;9108
2013000;PL;9895;6543
7095200;RO;28221;7247
4059010;BE;9572;10645
2013000;ES;11695;7936
7051100;PL;8771;3544
2076051;FR;8715;2422
2061098;FR;9440;5604
9109991;DE;9598;10012
3022400;ES;8325;6311
3044100;FR;4519;1304
7095200;SI;99653;9228
2023090;NL;9592;234
7020000;ES;13174;4512
8104030;ES;9284;6375
4090000;AT;9398;5299
3048990;NL;12549;3370
2031219;DE;9879;9295
2031955;NL;10677;188
3022980;DK;3384;9108
3035310;HR;9474;6480
2013000;IE;9747;7800
7103000;BE;9330;2048
4061030;DE;68;650
3075200;ES;18608;6962
4069082;FR;18140;9401
4015039;RO;9537;4913
8083090;NL;6108;2968
8101000;NL;11309;582
3063400;FR;7609;10667
7103000;BE;9359;706
3075200;PT;9494;5506
3044100;NL;9415;3349
5069000;BG;7213;1620
2013000;PT;9030;7936
8045000;DE;9530;10023
3022300;DK;30120;2267
6024000;NL;9376;4071
3071190;FR;9491;7380
7020000;ES;13397;4255
2013000;XI;9476;681
2061098;ES;9690;831
2013000;DK;5837;6284
3028950;DK;13169;5840
3047415;ES;9532;612
2013000;IE;9372;1266
7129090;DE;10372;1083
3074392;ES;6966;1297
7031019;AT;9963;4782
7096010;ES;9866;9260
3035910;HR;40646;2870
7109000;ES;10998;706
7052100;FR;9869;2941
8045000;ES;9641;7497
2042230;FR;2051;2976
8044000;ES;12175;5527
3044100;NL;1949;1002
2031955;FR;11796;9410
2012020;PL;26611;7482
8102010;FR;15463;7105
8054000;ES;13116;10267
2089030;DE;3175;1297
4069013;AT;9284;4941
7122000;ES;9435;193
8051022;FR;10052;886
3074210;FR;10879;4062
4011010;AT;3376;185
3054980;ES;4763;3928
7102900;FR;1004;8848
3074210;NL;193643;5125
3074331;NL;19346;5006
2023010;FR;9323;3928
4090000;AT;8869;3995
2031913;ES;7028;6
8055010;ES;11418;1150
7096010;FR;5618;7497
2072610;DE;9356;5886
9071000;NL;9407;685
2031915;DE;9242;41
6029099;NL;51406;7744
3028530;GR;8292;1739
4012091;AT;8982;1032
7039000;PL;9339;2941
2011000;NL;9259;4127
2031955;NL;9340;7970
8021290;ES;9357;78
4061080;DE;9235;4579
8043000;NL;6551;6708
2031955;HU;7955;405
7102100;FR;9728;6186
4069061;AT;9603;4782
3024400;ES;9074;8966
2013000;AT;43685;1532
7020000;FR;15115;1011
3075200;ES;3440;10145
6012030;NL;20227;6159
6021090;NL;73669;1986
4061050;BE;9235;287
3047190;ES;8740;1367
2023090;NL;9317;1879
7093000;ES;15012;739
7039000;DE;9231;654
2013000;DE;134253;481
1022110;AT;10809;9266
3036612;ES;6082;641
7096010;ES;30839;10239
3061792;ES;915;6412
7108095;BE;9217;3043
7020000;ES;8511;111
4069086;DE;9390;457
3022400;PT;6887;7415
2012090;IE;12904;225
7019090;FR;10038;8979
2023090;IE;9230;6284
8102010;AT;10527;4782
7093000;ES;8497;1071
8083090;ES;12993;9169
8023100;FR;9147;191
8107000;ES;8328;2061
2011000;NL;9181;9866
2012050;ES;9110;4561
1022190;DE;3517;1760
8044000;ES;41443;7853
2011000;FR;9220;3076
4011090;DE;9980;520
8093010;ES;2859;5603
3022400;ES;11820;1604
8052200;ES;34876;7881
2075461;HU;4809;1363
3074210;FR;8776;5534
2031211;ES;9264;4091
8132000;FR;8990;8382
2071350;FR;11383;2573
2012090;ES;9348;8888
3022300;NL;8914;1587
7102200;ES;9316;1272
2012050;HU;40073;2078
3028530;GR;25242;3549
2012090;FR;7182;1297
2013000;NL;5286;1698
4069086;FR;3020;10570
7133310;FR;9192;8820
2022090;NL;8979;677
3075200;ES;9892;641
8083090;NL;14559;9108
6029050;DE;9345;2025
8052200;ES;86510;10164
7101000;BE;51296;8478
4069089;FR;34731;2626
2013000;PT;9040;8478
2023090;FR;8734;7931
3044100;DK;9213;3954
6029050;DE;9085;3279
2061098;FR;9169;772
2011000;NL;9019;6681
6029050;DE;4606;170
7141000;FR;5599;7767
8045000;ES;6227;7821
2081090;NL;27820;5601
7051900;ES;17790;9535
7092000;ES;9395;8561
8042090;DE;9318;3995
8105000;BG;8779;6724
3048700;ES;44822;1879
4015031;FR;9046;213
3049550;ES;9125;1272
3074392;ES;9531;9456
3022300;ES;10573;5601
7041010;NL;8960;6517
8093090;ES;10031;111
3054100;DK;9129;289
8045000;ES;12402;1613
7019090;NL;1385;7067
7061000;AT;9710;4782
6011090;NL;3655;8306
3035700;ES;15970;9010
2031913;DE;8926;8923
7122000;DE;27783;629
3082200;ES;9076;6912
9023000;FR;9228;6464
7102200;BE;9012;3043
8071900;FR;13197;6708
7020000;ES;8159;4349
2031915;DE;9287;9295
7101000;AT;8971;7359
2012030;NL;9018;6703
7129090;DE;10264;1987
3036611;ES;9029;7186
3048700;ES;88921;1635
2012090;NL;1964;10714
3071190;FR;8286;5858
6024000;NL;12422;636
3028990;PT;40843;9448
3061500;FR;9013;231
2074180;FR;9022;307
2074410;HU;8654;1363
7103000;ES;10915;1272
7108010;BE;9028;2986
3075200;ES;8976;1301
7102100;ES;9062;1272
7108051;ES;8877;6380
3061500;FR;8993;234
3073110;ES;8500;3035
7020000;NL;40942;7821
3044990;HR;13920;3881
6029099;NL;8808;10603
7099910;AT;10075;4782
7019090;AT;9008;4782
6012030;DK;9051;1520
3061799;ES;8933;5456
8083090;NL;11367;7497
7020000;BE;32670;9960
7031090;FR;11881;2540
3063100;FR;8872;7380
7108061;BE;9230;6284
3054980;ES;1602;1363
2031955;DE;9861;3879
8102090;FR;15621;582
2089030;NL;8648;1363
2012030;NL;7627;7482
3022400;ES;7420;484
3054100;FR;3628;3624
3047415;ES;8795;6000
4069092;FR;8867;5983
2061098;NL;6416;2078
2012090;FR;8717;4062
2011000;ES;8897;10468
7131090;CZ;8905;477
2013000;PL;15172;9368
8052190;ES;29721;1423
3024700;GR;8839;2974
3074210;HR;8848;3035
8022200;AT;9570;4782
3063100;FR;7338;10667
3024400;FR;11927;1635
7020000;ES;23890;2386
8107000;ES;5904;897
2061098;DE;10031;2573
7052100;NL;9594;4172
2013000;XI;9655;5223
3061792;ES;54321;3924
8083090;NL;8845;9609
2031911;DK;8657;2422
2091011;DK;8872;10647
2013000;IE;16301;222
3023519;GR;8713;3035
7102100;ES;8389;2149
2031110;DE;8791;424
2011000;ES;10168;225
6029099;NL;22554;5043
3048700;ES;4291;4512
7109000;AT;12113;1096
7051100;ES;21251;5486
7104000;BE;8782;1160
9012100;FR;15175;10252
3043300;NL;8848;10670
2013000;FR;13258;7936
3061500;DK;8802;6888
8023200;DE;60618;6102
2012090;DE;9821;10121
3074338;ES;4127;6797
3028950;FR;8319;8864
8055010;ES;6433;6708
8051022;ES;8939;4800
2011000;ES;12490;3076
8024200;FR;9740;10023
3074210;FR;9078;289
3035700;ES;8663;9003
3044100;DK;9677;3549
4069021;FR;7710;3924
3038910;DK;1341;3549
3028410;ES;8774;980
7049090;AT;9491;4782
3044950;FR;7736;18
2061098;NL;6968;10603
2013000;NL;9950;559
7020000;ES;434;8006
7019090;NL;4467;4563
7129090;DE;9701;9750
9109999;ES;8621;2621
2050080;BE;8616;142
2042230;FR;5565;6147
3024400;SE;9890;3035
3061210;ES;8664;8258
2013000;NL;92224;1196
2013000;PL;8755;1363
2031915;ES;3498;8755
2012090;IE;621630;5305
3074392;ES;8631;1367
7108095;ES;8366;6721
9061900;RO;8590;9710
2023090;NL;8653;3294
3047300;ES;8690;1879
2012090;DE;8712;4686
7102200;BE;5137;1646
2011000;NL;8598;6575
7095200;FR;8726;8946
4061050;FR;5993;7744
7096010;ES;16029;582
3061500;IE;74555;5006
3046300;NL;8554;992
8055010;FR;10044;748
7109000;BE;8576;3294
3028950;DK;9861;7051
3023519;GR;18341;1227
9041100;DE;8603;3393
3044100;DK;8557;4628
6029047;BE;8331;8468
8107000;ES;12495;10531
5040000;ES;293;6904
2012090;FR;8617;928
2012050;IE;8347;3065
2061098;NL;8671;5830
7039000;NL;8823;582
7020000;NL;90935;490
3048700;ES;11319;1741
7102100;BE;7810;7014
3028990;ES;26667;7763
3074331;ES;8624;2825
2013000;NL;8644;4532
8024100;FR;8598;5886
2042100;FR;25481;4359
7049010;PL;8651;2152
3077100;NL;8817;7309
2012030;LT;8656;10237
8029990;AT;1202;5299
7096010;ES;32761;1706
2031911;FR;8602;1786
8107000;ES;11768;8864
3044500;ES;21676;9246
7019090;BE;9807;2481
3022300;ES;8384;9096
6029099;NL;24137;8468
2061098;ES;9167;4289
8011100;NL;8529;3532
7108080;BE;8428;746
8107000;ES;6249;7428
8043000;ES;16816;4255
3044410;DK;8602;2066
2071460;FR;8398;7627
2023090;PL;9795;9410
7049090;PL;2783;818
2012030;PL;8646;1103
3044990;FR;7912;5785
3071190;FR;10030;1826
7039000;NL;7986;1233
4069093;FR;6134;9401
2031955;DE;8519;4258
4032019;FR;8500;10636
3028950;DK;6209;9448
6031200;NL;5304;3248
7019090;FR;32234;5917
3028939;DK;7386;8275
3043900;ES;9739;2571
4069086;AT;8530;4782
6042090;NL;17018;3877
7061000;ES;9261;9281
4069084;FR;8568;4884
2031955;DE;32112;4136
8039010;SI;8419;400
7031019;ES;8572;7767
7099910;FR;8377;3060
7099310;FR;4449;8854
5069000;FI;31481;9310
3075200;PT;8450;2303
8045000;ES;6391;7900
2042300;FR;4881;8828
7099990;ES;9598;7767
2031219;DE;18104;5604
3073110;FR;8587;3881
4069084;FR;13460;134
7031019;ES;10382;7399
8041000;FR;8546;3054
2042230;IE;8447;7417
3028590;ES;3263;9108
2031110;DE;8350;3853
3074220;FR;9331;1812
7096010;FR;5613;3335
8055090;NL;9176;7853
3054100;ES;8249;4062
2013000;DE;7557;7053
5040000;RO;658;9543
2013000;IE;10235;307
7108095;ES;7799;3393
2101981;ES;8244;56
2011000;NL;8482;3034
8024100;ES;4099;4739
3029900;GR;8337;9775
4069021;FR;8403;4391
8106000;ES;8308;9281
8055010;ES;24252;5448
3071190;FR;3578;9448
4062000;DE;8265;2775
7102200;BE;8940;5006
8043000;ES;6321;9960
2031211;DE;9391;902
8102010;ES;20036;4255
3061799;ES;18426;2218
9051000;FR;8311;582
3061500;IE;7973;1367
7096010;ES;12458;6636
2031219;FR;9770;4127
2012090;FR;7251;6512
3061699;DK;63682;1861
6012030;NL;67129;636
2011000;DE;8365;6077
7099310;ES;6921;5133
3074210;FR;7088;642
3028180;FR;10446;8146
6029091;NL;8261;2251
3022980;DK;6566;8893
2013000;DE;3937;10261
3028990;ES;1430;1790
3077100;ES;8278;484
8134095;DE;22405;10240
8062010;GR;8353;506
2013000;DE;13261;1036
2101219;FR;6138;2775
3028950;DK;12874;236
3074338;ES;8271;8478
3074335;ES;60368;1705
7020000;ES;13417;8979
3021400;DK;762951;8275
2050020;BE;17854;56
2013000;PL;10492;8081
4012091;AT;7575;2185
2023090;NL;8189;307
7099310;ES;34041;7984
2023090;NL;8103;7936
2013000;DK;6744;3674
7039000;DE;9275;7497
8109075;SI;8104;7853
2042230;FR;8193;4062
2011000;FR;8060;2767
2042210;FR;8439;6494
7099310;FR;4321;582
3063310;FR;8904;1604
3022300;ES;6769;6126
6029091;BE;8298;2025
2013000;IE;9508;965
7099310;ES;8115;6375
8083090;AT;9045;4782
3022400;ES;4559;1615
2013000;NL;4484;2046
2012090;FR;3572;3065
8055010;ES;8729;1613
8107000;ES;7441;10267
2089030;DE;33560;2422
3028115;DK;10852;7744
2074510;BE;8189;6205
7069010;PL;8087;2941
8083090;ES;11136;4474
7020000;ES;8686;4901
3071190;FR;8097;2825
3044990;FR;11515;18
2011000;ES;8246;5080
7142010;ES;15515;1254
6029048;DK;8188;1520
7032000;ES;10925;582
2061098;NL;8163;3349
4032013;GR;36520;3287
7096010;FR;3994;382
2012030;NL;8006;3598
3024400;ES;8024;3069
3044430;DK;8047;1615
7096010;ES;20546;2572
3048921;ES;8633;8726
4069082;FR;7951;5886
3028990;FR;9953;1615
2031211;DE;1912;236
6011090;NL;8256;4062
6029099;NL;12824;804
4090000;AT;7648;4782
9041100;ES;8095;8084
3021400;DK;9117;1823
3028950;ES;4283;5601
7099310;FR;15908;2086
3045990;ES;12472;3035
3028410;GR;7370;6269
6029047;NL;8204;170
2013000;NL;7903;4258
3061791;ES;19051;88
3044100;DK;8442;1635
8052200;ES;27887;793
8109020;ES;27686;9926
3071190;FR;7954;3056
3028410;GR;2306;7309
4032099;GR;2194;7973
4064050;AT;7851;4782
6011090;AT;9093;4782
3075200;ES;7870;2899
2012090;NL;7951;8184
8107000;ES;7929;9260
3044990;HR;349;44
3071190;FR;7893;2262
2071420;NL;7926;746
3028410;HR;6215;1227
2031915;DE;8788;8755
3028530;HR;7891;6480
3044100;FR;7955;9974
3047990;FR;7847;4383
2013000;BE;7783;8047
3044500;ES;7783;5858
2031955;DE;47731;6543
2012030;ES;8922;7511
8107000;ES;6352;8658
4069023;DE;7925;1317
2061098;NL;4755;7084
2013000;NL;7916;3431
3047415;ES;7775;7716
7020000;FR;16322;8658
2031211;DE;7211;2622
7108051;FR;7771;6186
4069079;FR;1306;10345
2011000;NL;7783;10576
2074510;FR;7893;378
2013000;ES;6277;6284
7031090;FR;7723;582
4069082;FR;6027;3924
3028410;GR;7844;1587
4039093;AT;8050;4782
8102010;ES;60952;582
3047415;ES;30934;992
2032955;BE;7825;225
8111090;NL;7685;32
2031959;DE;7758;1049
7099920;FR;7902;644
3044410;DK;6831;4307
2013000;FR;7690;424
3061792;ES;45150;6974
4064090;FR;6995;3924
2012090;NL;1420;4359
4069092;FR;7756;5886
3054300;PL;7732;6313
2012090;DK;9876;2410
9023000;FR;7883;503
3024310;ES;6938;9273
3054980;ES;1908;1227
3071190;FR;1767;2190
5119110;ES;16237;4492
3024400;ES;7687;8134
8112039;NL;7320;4919
2031955;DE;7771;9837
2031911;ES;7545;10714
7108095;BE;7762;2995
7108095;BE;6270;1646
7109000;ES;6322;10593
3028950;DK;8702;1227
4051019;DE;7615;3995
6012030;NL;7888;2251
7042000;NL;18972;8662
9109939;DE;7810;10012
7099310;ES;19955;1965
2012090;NL;32241;236
3025110;DK;7729;8275
6029050;NL;7648;8512
3024400;FR;15516;7942
3048100;DK;7743;2525
2031955;DE;6541;8038
3028950;DK;8176;4307
3072110;FR;7645;3954
7102100;SE;8144;7275
7102100;BE;7615;3370
8039010;FR;7640;9974
8055010;ES;7806;1071
3028410;GR;7700;5886
9096100;AT;7496;5299
2012050;ES;2180;7723
6029050;BE;5353;2475
2031955;DE;10908;3598
8012200;LT;7706;10398
2012050;ES;26129;1606
4069089;AT;7680;4782
2012090;IE;7634;7705
4069032;AT;7995;4782
8052200;ES;7670;7866
8044000;ES;5832;3323
6029047;DK;13910;129
7131090;FR;8090;3680
3044500;ES;11509;4850
8024100;ES;9880;5527
3028180;FR;7946;18
2012090;NL;4166;1297
6029050;FR;6085;2143
2061098;NL;14585;1065
3074210;NL;20109;1604
2071190;BG;8047;8161
3048700;ES;7632;6087
3054100;ES;5364;6703
8051022;ES;7961;4512
8112051;NL;6795;2743
7102200;ES;7056;1297
7096010;ES;9553;10531
7070005;AT;8536;4782
4069023;DE;7676;4949
2044390;ES;7675;7931
3035700;ES;7547;8478
2013000;ES;7676;27
3061500;FR;7622;187
2061098;NL;6310;112
3074220;FR;7633;6641
2031110;LT;9226;7417
3075200;ES;7686;7010
3074290;ES;7592;7755
3054100;DK;7610;5651
8051028;NL;40890;4436
2012090;FR;6558;4120
7108095;ES;7510;8258
6029041;NL;8784;6929
2013000;DE;7608;4686
7082000;FR;7057;4563
3028990;FR;7120;9246
4059010;FR;8267;186
3028510;ES;4997;1304
4032091;GR;8806;7973
8055090;NL;68767;3953
7020000;FR;18043;7223
5040000;DE;7402;1158
2011000;NL;7430;2153
7099310;FR;9631;9609
2031913;DE;7399;3155
3074210;FR;7495;3069
8055010;ES;7368;10531
3074392;ES;7744;539
8052200;ES;7851;3219
2013000;XI;19451;3761
2045051;FR;7461;5223
8029200;DE;38003;6102
3047419;FR;7465;677
7108080;ES;3759;2149
6029091;NL;7379;8975
2012090;PL;7701;1363
3074210;FR;9934;4002
8101000;AT;8537;4782
7019090;FR;5501;6708
8105000;ES;11053;5932
7032000;ES;6356;3567
2013000;AT;1176;2976
3055110;ES;7214;6517
4064010;FR;7395;2626
2011000;NL;7460;384
3038955;NL;7449;230
7020000;FR;9866;7762
2012050;NL;7474;7800
3063210;FR;8668;9246
8135091;DE;7186;303
4069023;DE;7385;55
3028410;HR;6712;44
3024700;ES;2313;5840
4069032;GR;9746;9357
6012090;NL;9906;5043
3073210;ES;7417;2808
3044990;FR;2239;3225
3061500;ES;7508;2188
8132000;FR;7557;2196
3074399;ES;7370;10579
7020000;ES;13101;897
7061000;ES;8882;654
3061799;ES;7508;273
2071190;BG;8876;9295
2012030;LT;7532;9803
7102100;BE;2780;8038
7093000;ES;6747;4689
3074399;ES;7460;3738
8043000;FR;13941;3799
9021000;DE;33716;8382
7096010;ES;8766;2876
3044500;ES;16273;4091
7051100;FR;7317;6495
3054100;DK;7369;484
2023090;DK;7488;6355
8024100;AT;8170;4782
3044300;ES;4195;1363
7093000;ES;60691;3049
3061430;IE;10159;2303
8055010;ES;4039;4800
7099310;FR;8142;414
2061098;NL;8869;8742
7031019;NL;8332;261
2013000;DE;7415;9295
3025110;DK;6865;7744
3075100;ES;21698;8382
2023090;DE;7477;2995
9021000;FR;7497;3995
3054980;ES;2213;3370
7032000;ES;3641;2941
3021400;ES;7568;1272
1022949;FR;8073;6563
3047415;ES;7423;9101
7020000;FR;1800;786
7061000;PL;13145;582
4069089;BE;7290;5022
2011000;DK;7383;10331
7099390;AT;7984;4782
7093000;ES;5816;236
8042090;GR;17793;7767
2012050;HU;87342;3065
3048100;SE;29199;2870
3036310;ES;7391;753
2012090;NL;35293;5080
2011000;ES;7258;965
